"playerID";"nameLast";"nameFirst";"ISO";"BA";"speedRatio";"WOBA";"SLG";"yearsPlayed";"finalGame";"debut";"G";"AB";"R";"H";"1B";"2B";"3B";"HR";"RBI";"BB";"SO";"HBP"
"torrejo01";"Torre";"Joe";0.1547;0.2974;0.7203;0.34890017319016287;0.4521;17.0;"1977-06-17";"1960-09-25";2209.0;7874.0;996.0;2342.0;1687.0;344.0;59.0;252.0;1185.0;779.0;1094.0;85.0
"willibe02";"Williams";"Bernie";0.1805;0.2969;0.6614;0.3654665585867621;0.4773;15.0;"2006-10-01";"1991-07-07";2076.0;7869.0;1366.0;2336.0;1545.0;449.0;55.0;287.0;1257.0;1069.0;1212.0;39.0
"whitefr01";"White";"Frank";0.1276;0.2552;0.6884;0.2880747931406643;0.3829;17.0;"1990-09-30";"1973-06-12";2324.0;7859.0;912.0;2006.0;1381.0;407.0;58.0;160.0;886.0;412.0;1035.0;30.0
"bagweje01";"Bagwell";"Jeff";0.2436;0.2968;0.5812;0.3981022107192926;0.5403;14.0;"2005-10-02";"1991-04-08";2150.0;7797.0;1517.0;2314.0;1345.0;488.0;32.0;449.0;1529.0;1401.0;1558.0;128.0
"mazerbi01";"Mazeroski";"Bill";0.1073;0.26;0.755;0.28354967000733317;0.3672;16.0;"1972-10-04";"1956-07-07";2163.0;7755.0;769.0;2016.0;1522.0;294.0;62.0;138.0;853.0;447.0;706.0;20.0
"soriaal01";"Soriano";"Alfonso";0.2295;0.2703;0.5589;0.3432439408511661;0.4999;15.0;"2014-07-05";"1999-09-14";1975.0;7750.0;1152.0;2095.0;1171.0;481.0;31.0;412.0;1159.0;496.0;1803.0;86.0
"templga01";"Templeton";"Garry";0.0973;0.2715;0.7591;0.28323690520794303;0.3687;15.0;"1991-10-05";"1976-08-09";2079.0;7721.0;893.0;2096.0;1591.0;329.0;106.0;70.0;728.0;375.0;1092.0;9.0
"benchjo01";"Bench";"Johnny";0.2084;0.2674;0.6123;0.3442928663616097;0.4758;16.0;"1983-09-29";"1967-08-28";2158.0;7658.0;1091.0;2048.0;1254.0;381.0;24.0;389.0;1376.0;891.0;1278.0;19.0
"kessido01";"Kessinger";"Don";0.0596;0.2524;0.8198;0.2750859029779059;0.312;15.0;"1979-07-31";"1964-09-07";2078.0;7651.0;899.0;1931.0;1583.0;254.0;80.0;14.0;527.0;684.0;759.0;22.0
"mcgeewi01";"McGee";"Willie";0.1013;0.2947;0.768;0.3122748148148148;0.396;17.0;"1999-10-03";"1982-05-10";2201.0;7649.0;1010.0;2254.0;1731.0;350.0;94.0;79.0;856.0;448.0;1238.0;15.0
"kendaja01";"Kendall";"Jason";0.0903;0.2878;0.7704;0.3256917111678662;0.3781;14.0;"2010-08-30";"1996-04-01";2085.0;7627.0;1030.0;2195.0;1691.0;394.0;35.0;75.0;744.0;721.0;686.0;254.0
"phillto02";"Phillips";"Tony";0.1234;0.2656;0.7182;0.33600689118595084;0.389;17.0;"1999-08-15";"1982-05-10";2161.0;7617.0;1300.0;2023.0;1453.0;360.0;50.0;160.0;819.0;1319.0;1499.0;42.0
"mayle01";"May";"Lee";0.1924;0.2669;0.643;0.32609846153846156;0.4593;17.0;"1982-09-24";"1965-09-01";2071.0;7609.0;959.0;2031.0;1306.0;340.0;31.0;354.0;1244.0;487.0;1570.0;49.0
"jonesan01";"Jones";"Andruw";0.2312;0.2544;0.5587;0.34904451042030504;0.4856;16.0;"2012-10-03";"1996-08-15";2196.0;7599.0;1204.0;1933.0;1080.0;383.0;36.0;434.0;1289.0;891.0;1748.0;97.0
"olerujo01";"Olerud";"John";0.17;0.2949;0.657;0.36670980436249156;0.465;16.0;"2005-10-02";"1989-09-03";2234.0;7592.0;1139.0;2239.0;1471.0;500.0;13.0;255.0;1230.0;1275.0;1016.0;88.0
"willsma01";"Wills";"Maury";0.0499;0.2812;0.8744;0.29265261674224785;0.3312;13.0;"1972-10-04";"1959-06-06";1942.0;7588.0;1067.0;2134.0;1866.0;177.0;71.0;20.0;458.0;552.0;684.0;16.0
"zeileto01";"Zeile";"Todd";0.1587;0.2646;0.6642;0.3314000116360251;0.4233;15.0;"2004-10-03";"1989-08-18";2158.0;7573.0;986.0;2004.0;1331.0;397.0;23.0;253.0;1110.0;945.0;1279.0;42.0
"chambch01";"Chambliss";"Chris";0.1362;0.2786;0.7065;0.31864714791743004;0.4147;17.0;"1988-05-08";"1971-05-28";2175.0;7571.0;912.0;2109.0;1490.0;392.0;42.0;185.0;972.0;632.0;926.0;27.0
"cabreor01";"Cabrera";"Orlando";0.118;0.2718;0.7012;0.3018729686735193;0.3897;14.0;"2011-09-23";"1997-09-03";1985.0;7562.0;985.0;2055.0;1441.0;459.0;32.0;123.0;854.0;514.0;745.0;32.0
"pierrju01";"Pierre";"Juan";0.066;0.2946;0.8345;0.30954171294582256;0.3607;13.0;"2013-09-29";"2000-08-07";1994.0;7525.0;1075.0;2217.0;1850.0;255.0;94.0;18.0;517.0;464.0;479.0;102.0
"groatdi01";"Groat";"Dick";0.0806;0.2857;0.7858;0.3008683212771264;0.3662;15.0;"1967-10-01";"1952-06-18";1929.0;7484.0;829.0;2138.0;1680.0;352.0;67.0;39.0;707.0;490.0;512.0;31.0
